VL_BENS;VR_DESPESA_CONTRATADA;followers_count;tweets;PERC_VOTOS_PARL_EST;ORGAO_PARTICIPANTE;ORGAO_TOTAL;ORGAO_GESTOR;PERC_PRESENCA;TOTAL_PROPOSTAS;GASTO_GABINETE;cluster
0.006714509324755357;0.4586770903098772;0.0;0.0;0.09264738125687792;0.2;0.23529411764705882;0.16666666666666666;0.9;0.041237113402061855;0.630724722348685;0
0.0034975162385400306;0.427773670022897;0.0;0.0;0.37551811819776787;0.13333333333333333;0.11764705882352941;0.0;0.9640000000000001;0.12371134020618557;0.5988425888927846;6
0.001026145261558841;0.48847172666833877;0.10913852194434123;0.025826704241429743;0.08207196105075105;0.4;0.7058823529411764;1.0;0.9520000000000001;0.22164948453608246;0.5934266850396545;1
7.641650578342878e-06;0.878019695014696;0.0;0.0;0.014115353217341845;0.3333333333333333;0.3529411764705882;0.16666666666666666;0.9840000000000001;0.10309278350515463;0.6797033158232478;9
0.02446874660506079;0.6317749490909981;0.0;0.0;0.10832706229148088;0.06666666666666667;0.058823529411764705;0.0;0.8759999999999999;0.030927835051546393;0.8752591816158113;6
0.02729535980966776;0.32985470452635945;0.0;0.0;0.22399528156379214;0.13333333333333333;0.11764705882352941;0.0;0.8759999999999999;0.10309278350515463;0.6648083029797637;6
0.007774664709766891;0.12716699198587525;0.0;0.0;0.31119946315598335;0.06666666666666667;0.058823529411764705;0.0;0.968;0.02577319587628866;0.7191843563866069;6
0.08618444139933988;0.664119017635413;0.0;0.0;0.22644252445017354;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.92;0.05670103092783505;0.6575031158977086;9
0.006452898370794972;0.19201357547567038;0.011346163721880033;0.02050262190989191;0.17431040335020084;0.0;0.0;0.0;0.06;0.0;0.003197723565514097;5
0.007795916853234853;0.2998424212890859;0.0;0.0;0.17420577227213335;0.13333333333333333;0.11764705882352941;0.0;0.98;0.05670103092783505;0.5064143714843763;3
0.012253624953605134;0.5525339415943882;0.0037860823211101277;0.020725573431313093;0.02952078247269034;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.792;0.041237113402061855;0.5604291748049214;9
0.005337371379533877;0.4840186948469667;0.0;0.0;0.020333556512152635;0.26666666666666666;0.3529411764705882;0.3333333333333333;0.8759999999999999;0.21649484536082475;0.6913381723119664;0
0.009720460395836687;0.15795982440122636;0.0;0.0;0.013237617834775993;0.2;0.1764705882352941;0.0;0.9440000000000001;0.10824742268041238;0.4485304577565544;7
0.0069384568027703935;0.3025608903429582;0.0;0.0;0.05086079331555741;0.4666666666666667;0.47058823529411764;0.16666666666666666;0.94;0.13402061855670103;0.7154358579725295;0
0.0010299469315991703;0.6580070670255698;0.001826918978173974;0.013493026076409944;0.6821956163644624;0.5333333333333333;0.6470588235294118;0.5;0.956;0.22164948453608246;0.5528312168445912;2
0.026838030288460754;0.9228499705798844;0.0;0.0;0.24455108425054237;0.5333333333333333;0.6470588235294118;0.5;0.9079999999999999;0.08762886597938144;0.5908369312259238;2
0.014598147118405068;0.09388514417793536;0.0;0.0;0.11969772514020963;0.3333333333333333;0.29411764705882354;0.0;0.9840000000000001;0.2422680412371134;0.6692659666351132;7
0.02873533556800008;0.48595018451971234;0.0;0.0;0.059337763451687606;0.26666666666666666;0.23529411764705882;0.0;0.968;0.26804123711340205;0.613235081059277;0
0.00819585466149198;0.9370992114479311;0.0;0.0;0.08475295106010602;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.8640000000000001;0.0979381443298969;0.8403779307026954;9
0.008312377000046962;0.4269323128162079;0.0;0.0;0.016114149580693973;0.13333333333333333;0.11764705882352941;0.0;0.912;0.03608247422680412;0.5916955344103809;6
0.01547371568143385;0.4842631975075604;0.0;0.0;0.161136096719457;0.26666666666666666;0.23529411764705882;0.0;0.956;0.14432989690721648;0.7014479719959886;0
0.0021531324333961947;0.6297032771181228;0.0;0.0;0.2490189777703937;0.13333333333333333;0.11764705882352941;0.0;0.644;0.010309278350515464;0.8061889127146944;6
0.007094533937265317;0.6080414647382766;0.0;0.0;0.46083213046701577;0.0;0.0;0.0;0.812;0.015463917525773196;0.8869324609866542;8
0.02349632818577033;0.07354079518370046;0.0006222869346931008;0.0014358077979524132;0.03577819929471642;0.0;0.0;0.0;0.98;0.061855670103092786;0.5488947404265393;7
0.01911351627372092;0.03686102665551583;0.00017352877305088087;0.00037455855598758604;0.04232467723622123;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.924;0.10824742268041238;0.39096466065083857;3
0.04340510720830289;0.4267337783601978;0.0;0.0;0.10676621418038416;0.26666666666666666;0.3529411764705882;0.3333333333333333;0.8959999999999999;0.11855670103092783;0.6413251256401312;0
0.020623847716944897;0.08685644029382157;0.0015439697408782436;0.06646630756608282;0.19096719412521684;0.2;0.23529411764705882;0.16666666666666666;0.972;0.08247422680412371;0.6529631459526284;7
0.005441638448621668;0.8092091160136461;0.0;0.0;0.21568556988645332;0.2;0.1764705882352941;0.0;0.664;0.08762886597938144;0.505316407454194;9
0.003756904098587966;0.35533282304894703;0.013400314768439782;0.3838065850961367;0.013727442843367377;0.06666666666666667;0.058823529411764705;0.0;0.912;0.06701030927835051;0.5677384865757539;0
0.04615330099424423;0.7687273039979212;0.0;0.0;0.09349208331696501;0.06666666666666667;0.058823529411764705;0.0;0.856;0.04639175257731959;0.7814406042706523;9
0.0755276020789959;0.08790238641879139;0.0569040117368552;0.018549566582242355;0.1053484236388259;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.972;0.1958762886597938;0.4059451436078376;3
0.00805884480358512;0.46811064752532117;0.0;0.0;0.1516836379810698;0.0;0.0;0.0;0.0;0.0;0.04487428206393616;5
0.014161525631440748;0.23598668173245427;0.003041284743934297;0.11090500481575286;0.6519223451593363;0.4;0.47058823529411764;0.3333333333333333;0.996;0.18041237113402062;0.4355959962020995;1
0.034675862415162795;0.31338831027821507;0.004431193156320559;0.0547301394784718;0.14782452076470143;0.3333333333333333;0.29411764705882354;0.0;0.968;0.25773195876288657;0.7793202915986231;0
0.009690963733108961;0.1647820103061436;0.0;0.0;0.4109003923241633;1.0;0.8823529411764706;0.0;0.996;0.07731958762886598;0.3833352285028376;1
0.006690493233289994;0.35933817328777434;0.0;0.0;0.23690399592856576;0.0;0.0;0.0;0.04;0.03608247422680412;0.09598326557516468;5
0.009489986027607287;0.3520372084086914;0.0021135603170239783;0.08666571540684193;0.25104816870439384;0.13333333333333333;0.11764705882352941;0.0;0.9520000000000001;0.07731958762886598;0.945316458075373;6
0.018503144076524005;0.764801254431902;0.0;0.0;0.23374403670899338;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.888;0.13917525773195877;0.6428888396842686;9
0.0035244025291216404;0.8960535171080203;0.0;0.0;0.3127154741928497;0.6;0.6470588235294118;0.3333333333333333;0.9079999999999999;0.10309278350515463;0.7783474275042589;2
0.0031929261644817936;0.06398718685201664;0.0;0.0;0.08389501526942744;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.9640000000000001;0.03608247422680412;0.27127036383457953;3
0.014046020148644556;0.06715540212591813;0.0;0.0;0.07024247307038946;0.2;0.1764705882352941;0.0;0.988;0.10824742268041238;0.12323405316808204;3
0.015658059619869193;0.40261883576912794;0.00019836654714326999;0.002889451717618521;0.6481405543944605;0.13333333333333333;0.23529411764705882;0.3333333333333333;0.8440000000000001;0.07216494845360824;0.7238975632604214;4
0.0001503207109562069;0.007779337123537761;0.0;0.0;0.02975106214087661;0.13333333333333333;0.23529411764705882;0.3333333333333333;0.84;0.14948453608247422;0.845524979841756;7
0.005557968066176318;0.044498856702150265;0.032461963801965074;0.04114793279349338;0.30475906865895047;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.94;0.05670103092783505;0.7191287668310138;4
0.003998525569666363;0.4808546901939787;0.01945838212781183;0.13389576570470516;0.011673986381864334;0.8666666666666667;1.0;0.6666666666666666;0.9159999999999999;0.17010309278350516;0.7740482245488064;1
0.00471578021600538;0.18956137880597332;0.014638511371504966;0.3136036100310348;0.7884068398904228;0.2;0.3529411764705882;0.5;0.924;0.21649484536082475;0.8946517340121317;4
0.0030581678620989513;0.3126096746665892;0.0;0.0;0.012756608971047594;0.2;0.1764705882352941;0.0;0.9159999999999999;0.19072164948453607;0.7683488772386252;0
0.0;0.0883609025061135;0.11733095964767953;0.48997609959690364;0.36920180928347573;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.7759999999999999;0.05670103092783505;0.390452062609214;0
0.0;0.15321779368887195;0.0;0.0;0.1271955051009668;0.2;0.1764705882352941;0.0;0.94;0.06701030927835051;0.6412703211815564;7
0.004921789450334689;0.45887961071705663;0.0;0.0;0.24014188879529966;0.26666666666666666;0.4117647058823529;0.5;0.9840000000000001;0.36597938144329895;0.44480052044198176;1
0.024151110512831534;0.3329319053117741;0.0;0.0;0.551414914868018;0.3333333333333333;0.29411764705882354;0.0;0.94;0.09278350515463918;0.41499262500959205;4
0.006650886188174562;0.6295631645430857;3.322891398846655e-05;0.0030945671173260086;0.02521311637095691;0.13333333333333333;0.11764705882352941;0.0;0.9640000000000001;0.020618556701030927;0.7355046484070757;9
0.009091423390940231;0.21638572618878382;0.0025062656641604013;0.003290764456176649;0.37525663780093244;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.94;0.06701030927835051;0.7658913009516833;6
0.004419737723117778;0.7824440620754787;0.0035232718195649833;0.04600827596047515;0.11728434145496924;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.88;0.10309278350515463;0.7315713358128014;9
0.018269656032608602;0.7046069460912695;0.00012922355439959213;0.007892483858309849;0.01534009206171766;0.4666666666666667;0.5882352941176471;0.5;0.956;0.041237113402061855;0.37473582657333676;1
0.005454972004188161;0.3235279192831332;0.0006863952434991322;0.035618735062248066;0.3396021930246881;0.26666666666666666;0.4117647058823529;0.5;0.992;0.16494845360824742;0.6819919907918195;1
0.0028994655821287397;0.3999919351308725;0.0;0.0;0.11933032498677495;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.804;0.03608247422680412;0.586594091205213;0
0.024123901212171412;0.13287488955351537;0.0007333856269171658;0.009230192986836942;0.08220051347261176;0.06666666666666667;0.058823529411764705;0.0;0.9159999999999999;0.005154639175257732;0.6851592596239892;7
0.022900048826487253;0.30957202737717054;0.00027825019895392697;0.005020868262405023;0.5860084814202764;0.06666666666666667;0.058823529411764705;0.0;0.9520000000000001;0.08247422680412371;0.7505405803052771;4
0.002605866197253575;0.019326060489617353;0.12761413376752448;0.012083972461028073;0.31331198295835;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.9520000000000001;0.07216494845360824;0.21723872194080873;3
0.00220984039994732;0.629172126851637;0.0;0.0;0.40021092720909673;0.0;0.0;0.0;0.924;0.005154639175257732;0.9232803082717397;8
0.011644297489522618;0.06860780293519404;0.677781234927415;0.204098740769807;0.6390001746528152;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.8240000000000001;0.03608247422680412;0.6279248203287908;0
0.01500055098758718;0.8107738284538047;0.04540479362327071;0.0560500124852852;0.17279996577384532;0.26666666666666666;0.23529411764705882;0.0;0.8240000000000001;0.12886597938144329;0.5052195827286723;9
0.08863717603023309;0.5307479643177963;7.082122072289335e-05;0.0007847893554025613;0.059528897945142864;0.0;0.0;0.0;0.616;0.02577319587628866;0.4479919046420708;6
0.0003338605462658676;0.394170056403727;1.0069367875292894e-05;0.0001426889737095566;0.21274457382599474;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.848;0.05670103092783505;0.687733065422298;0
0.008712247785799423;0.0903868967956283;0.0007726561616308081;0.0022562693967823635;0.16309125920622236;0.26666666666666666;0.4117647058823529;0.5;0.968;0.061855670103092786;0.6276567741474621;1
0.03741324746591879;0.14115589484991092;2.349519170901675e-06;0.00024078764313487675;0.02089456908765859;0.0;0.0;0.0;0.94;0.015463917525773196;0.7420400185742213;7
0.03751234370286602;0.4750077143068524;0.0006068472372843184;0.014420504405522063;0.07428189452549956;0.4;0.4117647058823529;0.16666666666666666;0.924;0.12886597938144329;0.7507673678809461;0
0.007609355079190669;0.25514121849248933;0.001896733262109338;0.04280669211286697;0.8779007025233813;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.8440000000000001;0.05154639175257732;0.8181602008498448;4
0.003294185400443139;0.3074536783279303;0.002818751713890324;0.1022188135411836;0.044208298906464535;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.9359999999999999;0.15463917525773196;0.7539981826996202;0
0.0015940047418410367;0.7018449492110801;0.0;0.0;0.02875648207228964;0.3333333333333333;0.4117647058823529;0.3333333333333333;0.884;0.061855670103092786;0.41707685837267167;9
0.022411962736316054;0.767603215411415;0.003000671626837282;0.150956016123854;0.11637960730823421;0.06666666666666667;0.058823529411764705;0.0;0.8240000000000001;0.09278350515463918;0.7970957667897236;9
0.0030882100529592755;0.18179972086720975;0.002916760227876508;0.10814932401098705;0.2931806217813443;0.5333333333333333;0.47058823529411764;0.0;0.992;0.16494845360824742;0.8133998412838505;0
0.0013614183717959596;0.16019992121064522;0.015630344107221316;0.06993543323939642;0.6532859378191744;0.2;0.23529411764705882;0.16666666666666666;0.9159999999999999;0.20618556701030927;0.6297906209545541;4
0.00918116502231136;0.01814545196773898;9.36451212402239e-05;0.0003299682517033496;0.2292479091852928;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.9279999999999999;0.3402061855670103;0.9205933664786453;7
0.043574531503181566;0.10711591060778206;0.007989036472257382;0.00700067777262512;0.3099515847034493;0.4;0.3529411764705882;0.0;0.992;0.39690721649484534;0.6938314646540168;0
0.0012150658438275321;0.08809955348824962;3.3564559584309645e-06;0.0;0.055952839220302156;0.06666666666666667;0.058823529411764705;0.0;0.852;0.020618556701030927;0.8885748604999791;7
0.009360206086760088;0.2513680218255038;0.021062432430345987;0.7345985089002247;0.0947145807086579;0.2;0.1764705882352941;0.0;0.94;0.41237113402061853;0.6510101409692083;0
5.0079081939880146e-05;0.07906601300682878;0.0795288744158508;0.07437662754610637;0.11082734985371781;0.13333333333333333;0.11764705882352941;0.0;0.7120000000000001;0.3917525773195876;0.6405412824397972;7
0.00838196831121794;0.3108825453687625;0.012380287802672613;0.027949202725359397;0.046801114925275354;0.6;0.6470588235294118;0.3333333333333333;0.956;0.0979381443298969;0.036881256256461555;1
0.014026508754064821;0.5540491530919013;0.10123406816223632;0.10662433560446616;0.2479384301440359;0.2;0.1764705882352941;0.0;0.9;0.22164948453608246;0.6587324606398053;6
0.026817348378805818;0.7879869397152955;0.0005924144766630652;0.02169764206470945;0.18649225665708982;0.2;0.1764705882352941;0.0;0.752;0.010309278350515464;0.7040489866788018;9
0.009152438909724416;0.11627101678941514;0.0;0.0;0.037969410968199904;0.4;0.3529411764705882;0.0;0.904;0.13917525773195877;0.5173797159898675;0
0.007093297317801948;0.5656920351089082;0.011989260683515406;0.182258409731388;0.13602682139219646;0.3333333333333333;0.3529411764705882;0.16666666666666666;0.9359999999999999;0.06701030927835051;0.7196767996989712;0
0.0009584858344388293;0.14298719343716434;0.00016681586113401892;8.918060856847287e-06;0.026913927037937747;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.92;0.05670103092783505;0.6058604304684572;7
0.010835624814544536;0.49323025511249463;0.01163649716228431;0.12851817500802626;0.27965137341579066;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.784;0.22164948453608246;0.6932591758037496;0
0.07247104659640514;0.66800859323039;0.0;0.0;0.08038011478788928;0.13333333333333333;0.11764705882352941;0.0;0.9359999999999999;0.02577319587628866;0.7836107178725533;9
0.005296639140912393;0.4866274475928765;0.0033007387895210103;0.03408482859487033;0.033729864954463666;0.4;0.5294117647058824;0.5;0.8959999999999999;0.020618556701030927;0.6873210301053988;2
0.005397817833016952;0.45030771620492527;0.010077087723997284;0.04966468091178254;0.1260975023952393;0.13333333333333333;0.11764705882352941;0.0;0.92;0.4381443298969072;0.7248482688704668;0
0.015775645387729166;0.9501769351715454;0.00401062922472916;0.1257179038989762;0.03354684178710656;0.2;0.23529411764705882;0.16666666666666666;0.8640000000000001;0.015463917525773196;0.47699377495407425;9
0.003449169809370134;0.3606375313908181;0.0031725221719089477;0.5427710198694395;0.1398776893481365;0.4666666666666667;0.47058823529411764;0.16666666666666666;0.924;0.1134020618556701;0.7112497910118619;0
0.023289964558471158;0.9488265460474191;0.003832065767740632;0.02020832590161595;0.5386596942933439;0.13333333333333333;0.23529411764705882;0.3333333333333333;0.968;0.07216494845360824;0.9848445458701255;8
0.014098478237371988;0.3174295030886281;0.0;0.0;0.25363530311960075;0.13333333333333333;0.11764705882352941;0.0;0.76;0.07731958762886598;0.6182061278532597;6
0.00822131595179699;0.03184782343437144;0.012121505048277584;0.03577034209681447;0.1014009964988565;0.2;0.1764705882352941;0.0;0.96;0.3556701030927835;0.52265896609145;7
0.02015488432421244;0.7517073932227986;0.0018037594320608004;0.006135625869510933;0.08182927164929389;0.13333333333333333;0.1764705882352941;0.16666666666666666;0.9079999999999999;0.03608247422680412;0.7772669816835237;9
0.0013615799603003522;0.8680894007399378;0.0;0.0;0.7127864857347643;0.13333333333333333;0.11764705882352941;0.0;0.8440000000000001;0.041237113402061855;0.9760638334023204;8
0.004658651167840276;0.5436065033369262;0.0076869554359985945;0.34676096029679304;0.4725072278797753;0.5333333333333333;0.5882352941176471;0.3333333333333333;0.976;0.18041237113402062;0.9483817580389122;0
0.009090260554657587;0.5262402641496424;0.004553032507611603;0.1120821888488567;0.21706334084719692;0.0;0.0;0.0;0.932;0.07731958762886598;0.5906964574501083;6
0.06732570846447793;1.0;1.980309015474269e-05;0.0;0.20474378070188778;0.4666666666666667;0.4117647058823529;0.0;0.98;0.015463917525773196;0.8268409833576784;2
0.004361566863118053;0.48977124746326556;0.0011670397367464463;0.03148075482467092;0.1274552869357424;0.26666666666666666;0.23529411764705882;0.0;0.8759999999999999;0.1134020618556701;0.5593959402656947;0
0.008596909066346092;0.36874453771682125;0.002875140173991964;0.07187065244533228;0.10854565084856593;0.0;0.0;0.0;0.972;0.17010309278350516;0.7400564182430678;6
0.035772893031369934;0.5273343864404832;0.0;0.0;0.08954261415902313;0.0;0.0;0.0;0.968;0.010309278350515464;0.8408438213310453;6
0.04485922538284015;0.16526660745198565;0.004690982847503116;0.14289408910926407;0.10547326724064965;0.26666666666666666;0.29411764705882354;0.16666666666666666;0.956;0.05154639175257732;0.7452966009799041;7
0.0005934816079053697;0.1733153894514456;0.001482546596838957;0.020582884457603538;0.09726025606720372;0.2;0.1764705882352941;0.0;0.956;0.32989690721649484;0.6988326966704339;7
0.014552286197536981;0.39938824365201453;0.0;0.0;0.17580343940981374;0.06666666666666667;0.11764705882352941;0.16666666666666666;0.9;0.02577319587628866;0.8240180440135199;0
0.0;0.09285407273954155;0.0013244575211968585;0.011004887097349552;0.10674663011516136;0.0;0.0;0.0;0.856;0.24742268041237114;0.8601586022517149;7
0.01708608517380847;0.5204344996662881;0.00117610216783421;0.03565440730567545;0.3000295525536568;0.0;0.0;0.0;0.0;0.0;0.04409723522579839;5
