ORGAO_PARTICIPANTE;ORGAO_GESTOR;PERC_PRESENCA;TOTAL_PROPOSTAS;GASTO_GABINETE;FOLLOWERS_TIER_Os Analógicos;FOLLOWERS_TIER_Os Antenados;FOLLOWERS_TIER_Os Ascendentes;FOLLOWERS_TIER_Os influencers;IDHM_ponderado;cluster
0.2;0.0;0.816;0.005154639175257732;0.6603960109009903;1.0;0.0;0.0;0.0;0.11010319953642167;1
0.2;0.0;0.956;0.09278350515463918;0.49658916360826244;0.0;0.0;0.0;1.0;0.8017884929504642;3
0.26666666666666666;0.16666666666666666;0.988;0.17525773195876287;0.523679182081715;1.0;0.0;0.0;0.0;0.6879108083227283;1
0.06666666666666667;0.3333333333333333;0.9279999999999999;0.18556701030927836;0.7486594995824459;1.0;0.0;0.0;0.0;0.3525253125273591;1
0.3333333333333333;0.16666666666666666;0.9440000000000001;0.06701030927835051;0.31105247152523513;0.0;0.0;1.0;0.0;0.8934400807450942;2
0.26666666666666666;0.0;0.956;0.07731958762886598;0.6436483683129581;1.0;0.0;0.0;0.0;0.34667225497135945;1
0.2;0.16666666666666666;0.9440000000000001;0.07731958762886598;0.4185572935442108;1.0;0.0;0.0;0.0;0.5710740070422671;1
0.3333333333333333;0.16666666666666666;0.892;0.05670103092783505;0.7358699528749623;1.0;0.0;0.0;0.0;0.4515922895632789;1
0.4;0.16666666666666666;0.988;0.03608247422680412;0.19496696100852046;1.0;0.0;0.0;0.0;0.89181466913973;1
0.13333333333333333;0.16666666666666666;0.9359999999999999;0.07216494845360824;0.8044251981362205;0.0;0.0;1.0;0.0;0.5889921648319918;2
0.0;0.0;0.9359999999999999;0.0;0.679022179717095;1.0;0.0;0.0;0.0;0.5934018015785312;1
0.26666666666666666;0.3333333333333333;0.8959999999999999;0.14948453608247422;0.7298673589144345;1.0;0.0;0.0;0.0;0.46328404977160753;1
0.3333333333333333;0.16666666666666666;0.92;0.4175257731958763;0.7316162035211407;0.0;0.0;0.0;0.0;0.6055142861886087;0
0.0;0.16666666666666666;0.912;0.14948453608247422;0.8049938544480767;1.0;0.0;0.0;0.0;0.37647138863022356;1
0.2;0.16666666666666666;0.84;0.14432989690721648;0.836967035721632;1.0;0.0;0.0;0.0;0.1080883131833672;1
0.4666666666666667;0.5;0.884;0.14432989690721648;0.5890722440645847;1.0;0.0;0.0;0.0;0.750984876361982;1
0.4;0.3333333333333333;0.912;0.1134020618556701;0.6227250173576746;0.0;0.0;0.0;0.0;0.20049800831609232;0
0.2;0.16666666666666666;0.836;0.09278350515463918;0.7077054061030287;1.0;0.0;0.0;0.0;0.17190000492300372;1
0.13333333333333333;0.16666666666666666;0.872;0.07731958762886598;0.47161313015928863;1.0;0.0;0.0;0.0;0.720093065964309;1
0.0;0.0;0.736;0.08762886597938144;0.7388357798752966;0.0;1.0;0.0;0.0;0.1741512080659211;4
0.13333333333333333;0.3333333333333333;0.968;0.08762886597938144;0.3896011580626208;1.0;0.0;0.0;0.0;0.600410233704209;1
0.6;0.8333333333333333;0.9;0.2268041237113402;0.2692360134264245;1.0;0.0;0.0;0.0;1.0;1
0.06666666666666667;0.0;0.88;0.07216494845360824;0.594880590962912;1.0;0.0;0.0;0.0;0.587264002635711;1
0.0;0.0;0.9440000000000001;0.030927835051546393;0.5666430418867315;1.0;0.0;0.0;0.0;0.5992762473705961;1
0.2;0.0;0.9279999999999999;0.05670103092783505;0.8079600447022506;1.0;0.0;0.0;0.0;0.7549859426450527;1
0.4;0.5;0.9440000000000001;0.21649484536082475;0.7578541573792811;1.0;0.0;0.0;0.0;0.40127628657188286;1
0.7333333333333333;0.5;0.9079999999999999;0.36597938144329895;0.0;0.0;0.0;0.0;0.0;1.0;0
0.06666666666666667;0.0;0.772;0.24742268041237114;0.7166986103501679;0.0;0.0;0.0;1.0;0.6686969944980574;3
0.0;0.0;0.68;0.07216494845360824;0.704677544720884;1.0;0.0;0.0;0.0;0.3966881740530117;1
0.4;0.0;0.888;0.020618556701030927;0.6311903434661159;1.0;0.0;0.0;0.0;0.6493229251181747;1
0.2;0.16666666666666666;0.9;0.041237113402061855;0.630724722348685;1.0;0.0;0.0;0.0;0.24581732534689982;1
0.13333333333333333;0.0;0.9640000000000001;0.12371134020618557;0.5988425888927846;1.0;0.0;0.0;0.0;0.36841718986978433;1
0.4;1.0;0.9520000000000001;0.22164948453608246;0.5934266850396545;0.0;0.0;0.0;1.0;0.8645571421792102;3
0.3333333333333333;0.16666666666666666;0.9840000000000001;0.10309278350515463;0.6797033158232478;1.0;0.0;0.0;0.0;0.8779248598542968;1
0.06666666666666667;0.0;0.8759999999999999;0.030927835051546393;0.8752591816158113;1.0;0.0;0.0;0.0;0.19087845893822442;1
0.13333333333333333;0.0;0.8759999999999999;0.10309278350515463;0.6648083029797637;1.0;0.0;0.0;0.0;0.12793788899916025;1
0.06666666666666667;0.0;0.968;0.02577319587628866;0.7191843563866069;1.0;0.0;0.0;0.0;0.17335193150891248;1
0.13333333333333333;0.16666666666666666;0.92;0.05670103092783505;0.6575031158977086;1.0;0.0;0.0;0.0;0.669269517314405;1
0.0;0.0;0.06;0.0;0.003197723565514097;0.0;0.0;0.0;0.0;0.7040254688110634;0
0.13333333333333333;0.0;0.98;0.05670103092783505;0.5064143714843763;1.0;0.0;0.0;0.0;0.7451595807624041;1
0.13333333333333333;0.16666666666666666;0.792;0.041237113402061855;0.5604291748049214;0.0;0.0;0.0;0.0;0.5943348976246092;0
0.26666666666666666;0.3333333333333333;0.8759999999999999;0.21649484536082475;0.6913381723119664;1.0;0.0;0.0;0.0;0.7317833753181779;1
0.2;0.0;0.9440000000000001;0.10824742268041238;0.4485304577565544;1.0;0.0;0.0;0.0;0.7441349780459943;1
0.4666666666666667;0.16666666666666666;0.94;0.13402061855670103;0.7154358579725295;1.0;0.0;0.0;0.0;0.6297426706874347;1
0.5333333333333333;0.5;0.956;0.22164948453608246;0.5528312168445912;0.0;1.0;0.0;0.0;0.3882067575003485;4
0.5333333333333333;0.5;0.9079999999999999;0.08762886597938144;0.5908369312259238;1.0;0.0;0.0;0.0;0.8370457385563346;1
0.3333333333333333;0.0;0.9840000000000001;0.2422680412371134;0.6692659666351132;1.0;0.0;0.0;0.0;0.7596537076751733;1
0.26666666666666666;0.0;0.968;0.26804123711340205;0.613235081059277;1.0;0.0;0.0;0.0;0.6394703524162266;1
0.13333333333333333;0.16666666666666666;0.8640000000000001;0.0979381443298969;0.8403779307026954;1.0;0.0;0.0;0.0;0.6750978054199472;1
0.13333333333333333;0.0;0.912;0.03608247422680412;0.5916955344103809;1.0;0.0;0.0;0.0;0.793808487560864;1
0.26666666666666666;0.0;0.956;0.14432989690721648;0.7014479719959886;1.0;0.0;0.0;0.0;0.5789705779290073;1
0.13333333333333333;0.0;0.644;0.010309278350515464;0.8061889127146944;1.0;0.0;0.0;0.0;0.096525921403388;1
0.0;0.0;0.812;0.015463917525773196;0.8869324609866542;1.0;0.0;0.0;0.0;0.38119621246076774;1
0.0;0.0;0.98;0.061855670103092786;0.5488947404265393;0.0;0.0;1.0;0.0;0.6040040890389471;2
0.26666666666666666;0.16666666666666666;0.924;0.10824742268041238;0.39096466065083857;1.0;0.0;0.0;0.0;0.7262939746605097;1
0.26666666666666666;0.3333333333333333;0.8959999999999999;0.11855670103092783;0.6413251256401312;1.0;0.0;0.0;0.0;0.6735750596629351;1
0.2;0.16666666666666666;0.972;0.08247422680412371;0.6529631459526284;0.0;0.0;1.0;0.0;0.7995200776754925;2
0.2;0.0;0.664;0.08762886597938144;0.505316407454194;1.0;0.0;0.0;0.0;1.0;1
0.06666666666666667;0.0;0.912;0.06701030927835051;0.5677384865757539;0.0;0.0;0.0;0.0;0.8212690490643224;0
0.06666666666666667;0.0;0.856;0.04639175257731959;0.7814406042706523;1.0;0.0;0.0;0.0;0.7313576708149814;1
0.06666666666666667;0.16666666666666666;0.972;0.1958762886597938;0.4059451436078376;0.0;0.0;0.0;1.0;0.7254261229648296;3
0.0;0.0;0.0;0.0;0.04487428206393616;1.0;0.0;0.0;0.0;0.5998739581212056;0
0.4;0.3333333333333333;0.996;0.18041237113402062;0.4355959962020995;0.0;1.0;0.0;0.0;0.7251271118537592;4
0.3333333333333333;0.0;0.968;0.25773195876288657;0.7793202915986231;0.0;0.0;0.0;0.0;0.38933774830425927;0
1.0;0.0;0.996;0.07731958762886598;0.3833352285028376;1.0;0.0;0.0;0.0;0.6250273307101564;1
0.0;0.0;0.04;0.03608247422680412;0.09598326557516468;1.0;0.0;0.0;0.0;0.17905521386488754;0
0.13333333333333333;0.0;0.9520000000000001;0.07731958762886598;0.945316458075373;0.0;1.0;0.0;0.0;0.06017457173304486;4
0.26666666666666666;0.16666666666666666;0.888;0.13917525773195877;0.6428888396842686;1.0;0.0;0.0;0.0;0.6371445101591799;1
0.6;0.3333333333333333;0.9079999999999999;0.10309278350515463;0.7783474275042589;1.0;0.0;0.0;0.0;0.2847465562649152;1
0.13333333333333333;0.16666666666666666;0.9640000000000001;0.03608247422680412;0.27127036383457953;1.0;0.0;0.0;0.0;0.6453842722552774;1
0.2;0.0;0.988;0.10824742268041238;0.12323405316808204;1.0;0.0;0.0;0.0;0.8180629213325874;1
0.13333333333333333;0.3333333333333333;0.8440000000000001;0.07216494845360824;0.7238975632604214;1.0;0.0;0.0;0.0;0.16385262007765977;1
0.13333333333333333;0.3333333333333333;0.84;0.14948453608247422;0.845524979841756;1.0;0.0;0.0;0.0;0.6731787339071236;1
0.26666666666666666;0.16666666666666666;0.94;0.05670103092783505;0.7191287668310138;0.0;0.0;0.0;1.0;0.7534056859094727;3
0.8666666666666667;0.6666666666666666;0.9159999999999999;0.17010309278350516;0.7740482245488064;0.0;0.0;0.0;1.0;0.8475810455107453;3
0.2;0.5;0.924;0.21649484536082475;0.8946517340121317;0.0;0.0;0.0;0.0;0.5874735975089309;0
0.2;0.0;0.9159999999999999;0.19072164948453607;0.7683488772386252;1.0;0.0;0.0;0.0;0.7736234339712404;1
0.06666666666666667;0.16666666666666666;0.7759999999999999;0.05670103092783505;0.390452062609214;0.0;0.0;0.0;1.0;0.8344254065714014;3
0.2;0.0;0.94;0.06701030927835051;0.6412703211815564;1.0;0.0;0.0;0.0;0.4395333136425257;1
0.26666666666666666;0.5;0.9840000000000001;0.36597938144329895;0.44480052044198176;1.0;0.0;0.0;0.0;0.7120047040086313;1
0.3333333333333333;0.0;0.94;0.09278350515463918;0.41499262500959205;1.0;0.0;0.0;0.0;0.18273321954735344;1
0.13333333333333333;0.0;0.9640000000000001;0.020618556701030927;0.7355046484070757;1.0;0.0;0.0;0.0;0.702534478129937;1
0.06666666666666667;0.16666666666666666;0.94;0.06701030927835051;0.7658913009516833;0.0;1.0;0.0;0.0;0.2802199524986704;4
0.26666666666666666;0.16666666666666666;0.88;0.10309278350515463;0.7315713358128014;0.0;0.0;0.0;0.0;0.7366727832043343;0
0.4666666666666667;0.5;0.956;0.041237113402061855;0.37473582657333676;1.0;0.0;0.0;0.0;0.7841117965813389;1
0.26666666666666666;0.5;0.992;0.16494845360824742;0.6819919907918195;0.0;0.0;1.0;0.0;0.24758449886788858;2
0.26666666666666666;0.16666666666666666;0.804;0.03608247422680412;0.586594091205213;1.0;0.0;0.0;0.0;0.701144232167259;1
0.06666666666666667;0.0;0.9159999999999999;0.005154639175257732;0.6851592596239892;0.0;0.0;1.0;0.0;0.7112176172324096;2
0.06666666666666667;0.0;0.9520000000000001;0.08247422680412371;0.7505405803052771;1.0;0.0;0.0;0.0;0.557275145758422;1
0.13333333333333333;0.16666666666666666;0.9520000000000001;0.07216494845360824;0.21723872194080873;0.0;0.0;0.0;1.0;0.7789206644120505;3
0.0;0.0;0.924;0.005154639175257732;0.9232803082717397;1.0;0.0;0.0;0.0;0.47127121220027135;1
0.13333333333333333;0.16666666666666666;0.8240000000000001;0.03608247422680412;0.6279248203287908;0.0;0.0;0.0;1.0;0.8176322650013135;3
0.26666666666666666;0.0;0.8240000000000001;0.12886597938144329;0.5052195827286723;0.0;0.0;0.0;1.0;0.813068259842606;3
0.0;0.0;0.616;0.02577319587628866;0.4479919046420708;1.0;0.0;0.0;0.0;0.5238486496880377;1
0.13333333333333333;0.16666666666666666;0.848;0.05670103092783505;0.687733065422298;1.0;0.0;0.0;0.0;0.7329229807892386;1
0.26666666666666666;0.5;0.968;0.061855670103092786;0.6276567741474621;0.0;0.0;1.0;0.0;0.30447671186405767;2
0.0;0.0;0.94;0.015463917525773196;0.7420400185742213;1.0;0.0;0.0;0.0;0.645773345203879;1
0.4;0.16666666666666666;0.924;0.12886597938144329;0.7507673678809461;0.0;0.0;1.0;0.0;0.4581557000978469;2
0.13333333333333333;0.16666666666666666;0.8440000000000001;0.05154639175257732;0.8181602008498448;0.0;1.0;0.0;0.0;0.24137640842054608;4
0.13333333333333333;0.16666666666666666;0.9359999999999999;0.15463917525773196;0.7539981826996202;0.0;1.0;0.0;0.0;0.41339873213593936;4
0.3333333333333333;0.3333333333333333;0.884;0.061855670103092786;0.41707685837267167;1.0;0.0;0.0;0.0;0.7654363088469953;1
0.06666666666666667;0.0;0.8240000000000001;0.09278350515463918;0.7970957667897236;0.0;1.0;0.0;0.0;0.617329016463072;4
0.5333333333333333;0.0;0.992;0.16494845360824742;0.8133998412838505;0.0;1.0;0.0;0.0;0.42992677033339355;4
0.2;0.16666666666666666;0.9159999999999999;0.20618556701030927;0.6297906209545541;0.0;0.0;0.0;0.0;0.4872803637802088;0
0.06666666666666667;0.16666666666666666;0.9279999999999999;0.3402061855670103;0.9205933664786453;1.0;0.0;0.0;0.0;0.1138414163901893;1
0.4;0.0;0.992;0.39690721649484534;0.6938314646540168;0.0;0.0;0.0;0.0;0.6843614589962974;0
0.06666666666666667;0.0;0.852;0.020618556701030927;0.8885748604999791;1.0;0.0;0.0;0.0;0.2938053194814323;1
0.2;0.0;0.94;0.41237113402061853;0.6510101409692083;0.0;0.0;0.0;1.0;0.5692734975978295;3
0.13333333333333333;0.0;0.7120000000000001;0.3917525773195876;0.6405412824397972;0.0;0.0;0.0;1.0;0.8415676490695883;3
0.6;0.3333333333333333;0.956;0.0979381443298969;0.036881256256461555;0.0;0.0;0.0;0.0;0.7647630749401477;0
0.2;0.0;0.9;0.22164948453608246;0.6587324606398053;0.0;0.0;0.0;1.0;0.8276589745738687;3
0.2;0.0;0.752;0.010309278350515464;0.7040489866788018;0.0;0.0;1.0;0.0;0.3111774805460952;2
0.4;0.0;0.904;0.13917525773195877;0.5173797159898675;1.0;0.0;0.0;0.0;0.6230949974533577;1
0.3333333333333333;0.16666666666666666;0.9359999999999999;0.06701030927835051;0.7196767996989712;0.0;0.0;0.0;0.0;0.6174277375629913;0
0.06666666666666667;0.16666666666666666;0.92;0.05670103092783505;0.6058604304684572;1.0;0.0;0.0;0.0;0.7596909837603727;1
0.26666666666666666;0.16666666666666666;0.784;0.22164948453608246;0.6932591758037496;0.0;0.0;0.0;0.0;0.4827733495468145;0
0.13333333333333333;0.0;0.9359999999999999;0.02577319587628866;0.7836107178725533;1.0;0.0;0.0;0.0;0.624431718004383;1
0.4;0.5;0.8959999999999999;0.020618556701030927;0.6873210301053988;0.0;1.0;0.0;0.0;0.8690542551701124;4
0.13333333333333333;0.0;0.92;0.4381443298969072;0.7248482688704668;0.0;0.0;0.0;0.0;0.3598291900261792;0
0.2;0.16666666666666666;0.8640000000000001;0.015463917525773196;0.47699377495407425;0.0;0.0;0.0;0.0;0.7948667293743603;0
0.4666666666666667;0.16666666666666666;0.924;0.1134020618556701;0.7112497910118619;0.0;1.0;0.0;0.0;0.43211195303864036;4
0.13333333333333333;0.3333333333333333;0.968;0.07216494845360824;0.9848445458701255;0.0;0.0;0.0;0.0;0.1647494697069063;0
0.13333333333333333;0.0;0.76;0.07731958762886598;0.6182061278532597;1.0;0.0;0.0;0.0;0.5241508945376525;1
0.2;0.0;0.96;0.3556701030927835;0.52265896609145;0.0;0.0;0.0;0.0;0.7350835669337705;0
0.13333333333333333;0.16666666666666666;0.9079999999999999;0.03608247422680412;0.7772669816835237;0.0;1.0;0.0;0.0;0.10952387807024122;4
0.13333333333333333;0.0;0.8440000000000001;0.041237113402061855;0.9760638334023204;1.0;0.0;0.0;0.0;0.27236705769926006;1
0.5333333333333333;0.3333333333333333;0.976;0.18041237113402062;0.9483817580389122;0.0;0.0;0.0;0.0;0.41047168631045317;0
0.0;0.0;0.932;0.07731958762886598;0.5906964574501083;0.0;0.0;0.0;0.0;0.7264309736648693;0
0.4666666666666667;0.0;0.98;0.015463917525773196;0.8268409833576784;1.0;0.0;0.0;0.0;0.6266672685402139;1
0.26666666666666666;0.0;0.8759999999999999;0.1134020618556701;0.5593959402656947;0.0;0.0;1.0;0.0;0.634531172412824;2
0.0;0.0;0.972;0.17010309278350516;0.7400564182430678;0.0;1.0;0.0;0.0;0.31127680578617367;4
0.0;0.0;0.968;0.010309278350515464;0.8408438213310453;1.0;0.0;0.0;0.0;0.04230867796923299;1
0.26666666666666666;0.16666666666666666;0.956;0.05154639175257732;0.7452966009799041;0.0;0.0;0.0;0.0;0.1290967227051918;0
0.2;0.0;0.956;0.32989690721649484;0.6988326966704339;0.0;0.0;1.0;0.0;0.25657993949434754;2
0.06666666666666667;0.16666666666666666;0.9;0.02577319587628866;0.8240180440135199;1.0;0.0;0.0;0.0;0.22913814242549124;1
0.0;0.0;0.856;0.24742268041237114;0.8601586022517149;0.0;0.0;1.0;0.0;0.7688549414300305;2
0.0;0.0;0.0;0.0;0.04409723522579839;0.0;0.0;1.0;0.0;0.5782992047238706;0
0.26666666666666666;0.16666666666666666;0.92;0.3402061855670103;0.6503977652998636;0.0;1.0;0.0;0.0;0.5320413107201105;4
0.3333333333333333;0.16666666666666666;0.956;0.07731958762886598;0.6979308545609898;0.0;0.0;1.0;0.0;0.8024476504097429;2
0.13333333333333333;0.0;0.9359999999999999;0.4587628865979381;0.8335625035417247;1.0;0.0;0.0;0.0;0.2998564120077676;1
0.3333333333333333;0.3333333333333333;0.9279999999999999;0.24742268041237114;0.6729628126965223;0.0;0.0;0.0;0.0;0.7158477545127155;0
0.6;0.16666666666666666;0.924;0.22164948453608246;0.6301183227909265;0.0;0.0;0.0;1.0;0.7365721047106026;3
0.13333333333333333;0.0;0.8640000000000001;0.03608247422680412;0.7713762816240006;0.0;0.0;0.0;0.0;0.23815167443978513;0
0.3333333333333333;0.16666666666666666;0.86;0.18556701030927836;0.6738658265925437;0.0;0.0;1.0;0.0;0.6344685823676328;2
0.06666666666666667;0.16666666666666666;0.664;0.02577319587628866;0.6116737808954998;0.0;0.0;1.0;0.0;0.18790425337816163;2
0.2;0.16666666666666666;0.992;0.0979381443298969;0.4092153187379035;1.0;0.0;0.0;0.0;0.6334523423417306;1
0.4666666666666667;0.0;0.968;0.05670103092783505;0.6225127364999282;0.0;1.0;0.0;0.0;0.8488553606352536;4
0.3333333333333333;0.3333333333333333;0.768;0.11855670103092783;0.7501706121267816;1.0;0.0;0.0;0.0;0.34697239135949465;1
0.2;0.3333333333333333;0.892;0.04639175257731959;0.7666592898795154;0.0;0.0;1.0;0.0;0.29971902014601826;2
0.4;0.5;0.956;0.13917525773195877;0.7619174093879706;0.0;0.0;0.0;0.0;0.4079184562784657;0
0.6;0.3333333333333333;0.9640000000000001;0.15979381443298968;0.3126287354036997;0.0;0.0;0.0;0.0;0.7862478622867162;0
0.0;0.0;0.584;0.18041237113402062;0.6994734295751343;0.0;0.0;0.0;1.0;0.47376147340652874;3
0.2;0.0;0.72;0.030927835051546393;0.2678308421072419;1.0;0.0;0.0;0.0;0.3059744699803022;1
0.3333333333333333;0.0;0.9;0.07731958762886598;0.6313775715266727;0.0;1.0;0.0;0.0;0.6138101998512049;4
0.4;0.5;0.924;0.07731958762886598;0.7271269602173301;1.0;0.0;0.0;0.0;0.5042038900962282;1
0.13333333333333333;0.0;0.9159999999999999;0.03608247422680412;0.6751643418967647;0.0;0.0;0.0;0.0;0.8939123219011287;0
0.3333333333333333;0.0;0.932;0.05154639175257732;0.32829106925666557;1.0;0.0;0.0;0.0;0.7453342597397437;1
0.0;0.16666666666666666;0.8320000000000001;0.04639175257731959;0.657423762510169;1.0;0.0;0.0;0.0;0.0931644388346955;1
0.3333333333333333;0.0;0.884;0.16494845360824742;0.5808738509402177;1.0;0.0;0.0;0.0;0.47116322346573547;1
0.26666666666666666;0.0;0.8079999999999999;0.015463917525773196;0.7080174763063579;1.0;0.0;0.0;0.0;0.5018460490086962;1
0.0;0.0;0.504;0.0;0.4549673158254991;1.0;0.0;0.0;0.0;0.16927626946605834;1
0.2;0.0;0.884;0.03608247422680412;0.6490374265354246;1.0;0.0;0.0;0.0;0.2118765168249066;1
0.26666666666666666;0.0;0.8640000000000001;0.061855670103092786;0.9186236986899824;1.0;0.0;0.0;0.0;0.3018985806930874;1
0.13333333333333333;0.0;0.9359999999999999;0.010309278350515464;0.69681154057923;0.0;1.0;0.0;0.0;0.46555725845543217;4
0.3333333333333333;0.16666666666666666;0.9520000000000001;0.10824742268041238;0.48479169829513996;0.0;0.0;0.0;1.0;1.0;3
0.4;0.5;0.94;0.20103092783505155;0.28685949617957757;0.0;1.0;0.0;0.0;1.0;4
0.3333333333333333;0.16666666666666666;0.9440000000000001;0.27319587628865977;0.33100118898841263;0.0;0.0;0.0;0.0;0.8249734276392773;0
0.6666666666666666;0.0;0.872;0.4175257731958763;0.5787091392744759;0.0;1.0;0.0;0.0;0.2542988448165868;4
0.0;0.0;0.7759999999999999;0.020618556701030927;0.4465923227448983;0.0;0.0;0.0;0.0;0.783631363058745;0
0.06666666666666667;0.16666666666666666;0.912;0.06701030927835051;0.6838794577515401;0.0;0.0;0.0;0.0;0.685683287504971;0
0.06666666666666667;0.16666666666666666;0.8959999999999999;0.3865979381443299;0.6925120095235321;0.0;0.0;1.0;0.0;0.7905999719409662;2
0.13333333333333333;0.0;0.9840000000000001;0.08247422680412371;0.512280077336039;1.0;0.0;0.0;0.0;0.7758759109012074;1
0.3333333333333333;0.16666666666666666;0.8959999999999999;0.11855670103092783;0.50772688963828;0.0;0.0;0.0;0.0;0.7607104094683126;0
0.06666666666666667;0.0;0.92;0.05670103092783505;0.7353138463974338;0.0;1.0;0.0;0.0;0.5786104117124005;4
0.2;0.0;0.868;0.07731958762886598;0.743012378800358;0.0;0.0;1.0;0.0;0.5514925272825497;2
0.13333333333333333;0.0;0.9520000000000001;0.08247422680412371;0.8691386824890975;1.0;0.0;0.0;0.0;0.5566236883530515;1
0.06666666666666667;0.0;0.9;0.34536082474226804;0.7344899866852241;1.0;0.0;0.0;0.0;0.8249601413785079;1
0.0;0.0;0.8959999999999999;0.10824742268041238;0.6924572753721456;0.0;0.0;0.0;0.0;0.7657228082472138;0
0.6;0.16666666666666666;0.9359999999999999;0.25257731958762886;0.6353811678803166;0.0;0.0;0.0;0.0;0.672386647382571;0
0.3333333333333333;0.16666666666666666;0.508;0.37628865979381443;0.5564694032695562;0.0;0.0;1.0;0.0;0.7685037619717017;2
0.06666666666666667;0.16666666666666666;0.888;0.5;0.5844379218636776;0.0;0.0;0.0;1.0;0.6510865724209625;3
0.26666666666666666;0.0;0.9159999999999999;0.08762886597938144;0.6967916670787456;0.0;0.0;1.0;0.0;0.5406056269563204;2
0.0;0.0;0.68;0.05670103092783505;0.5241499239065232;0.0;0.0;1.0;0.0;0.07733320729101312;2
0.26666666666666666;0.16666666666666666;0.8;0.05670103092783505;0.65609807347505;0.0;0.0;0.0;1.0;0.5752814205193868;3
0.3333333333333333;0.0;0.9640000000000001;0.07216494845360824;0.8402690248574839;1.0;0.0;0.0;0.0;0.26153702563241676;1
0.2;0.0;0.868;0.1134020618556701;0.4656694887818547;1.0;0.0;0.0;0.0;0.2903981176919146;1
0.2;0.0;0.856;0.2268041237113402;0.72142926512623;0.0;0.0;0.0;0.0;0.7481389668608234;0
0.06666666666666667;0.3333333333333333;0.86;0.0;0.8494108936686648;1.0;0.0;0.0;0.0;0.16897743432552526;1
0.26666666666666666;0.16666666666666666;0.96;0.06701030927835051;0.7739095084528697;0.0;0.0;1.0;0.0;0.6644578447365874;2
0.13333333333333333;0.16666666666666666;0.8759999999999999;0.07216494845360824;0.7601399028813902;1.0;0.0;0.0;0.0;0.4164917178732761;1
0.8;0.3333333333333333;0.8959999999999999;0.18556701030927836;0.5030059138194086;0.0;1.0;0.0;0.0;0.3810778798033927;4
0.06666666666666667;0.0;0.9279999999999999;0.31958762886597936;0.8809077671311333;0.0;0.0;1.0;0.0;0.2924606025901708;2
0.26666666666666666;0.0;0.8959999999999999;0.08247422680412371;0.8223786677095885;0.0;1.0;0.0;0.0;0.4101259163506312;4
0.3333333333333333;0.16666666666666666;0.9640000000000001;0.4845360824742268;0.20664543139393454;0.0;1.0;0.0;0.0;0.8848770939898363;4
